positionName,companyShortName,salary,createTime,companyId,companyFullName,companyLabelList,financeStage,positionLables,skillLables,education,district,workYear
高级数据挖掘工程师,小赢科技,25k-35k,2019-12-04 09:42:43,24587,深圳市小赢科技有限责任公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",上市公司,['风控'],['风控'],本科,虹口区,不限
数据挖掘实习,众标智能科技,3k-4k,2019-12-06 16:35:37,38786,北京众标智能科技有限公司上海分公司,"['股票期权', '带薪年假', '年度旅游', '扁平管理']",A轮,"['数据挖掘', '数据分析']","['数据挖掘', '数据分析']",本科,宝山区,应届毕业生
推荐算法工程师,小象优品,25k-50k,2019-12-04 11:53:46,202633,北京源石云科技有限公司上海分公司,"['带薪年假', '通讯津贴', '定期体检', '绩效奖金']",C轮,['推荐算法'],['推荐算法'],大专,徐汇区,3-5年
推荐搜索算法高级工程师,阅文集团,20k-30k,2019-12-05 10:12:24,28243,上海阅文信息技术有限公司,"['年终分红', '年底双薪', '五险一金', '交通补助']",上市公司,"['大数据', '移动互联网', '算法']",['算法'],硕士,浦东新区,3-5年
广告算法工程师,北河三文化传播,35k-70k,2019-12-04 11:40:59,117445221,武汉市北河三文化传播有限公司,[],未融资,"['移动互联网', '广告营销']",[],硕士,浦东新区,3-5年
positionName,companyShortName,salary,createTime,companyId,companyFullName,companyLabelList,financeStage,positionLables,skillLables,education,district,workYear
推荐算法工程师,小象优品,25k-50k,2019-12-04 11:53:46,202633,北京源石云科技有限公司上海分公司,"['带薪年假', '通讯津贴', '定期体检', '绩效奖金']",C轮,['推荐算法'],['推荐算法'],大专,徐汇区,3-5年
推荐搜索算法高级工程师,阅文集团,20k-30k,2019-12-05 10:12:24,28243,上海阅文信息技术有限公司,"['年终分红', '年底双薪', '五险一金', '交通补助']",上市公司,"['大数据', '移动互联网', '算法']",['算法'],硕士,浦东新区,3-5年
广告算法工程师,北河三文化传播,35k-70k,2019-12-04 11:40:59,117445221,武汉市北河三文化传播有限公司,[],未融资,"['移动互联网', '广告营销']",[],硕士,浦东新区,3-5年
机器学习工程师,栈略数据,25k-45k,2019-11-19 10:27:30,120407,上海栈略数据技术有限公司,"['年底双薪', '带薪年假', '交通补助', '通讯津贴']",B轮,"['大数据', '数据分析']",['数据分析'],硕士,静安区,5-10年
搜索引擎/机器学习开发工程师(J18766),携程,15k-25k,2019-12-02 15:24:18,6636,携程计算机技术（上海）有限公司,"['绩效奖金', '股票期权', '五险一金', '交通补助']",上市公司,"['Java', '数据挖掘', '搜索', '算法']","['Java', '数据挖掘', '搜索', '算法']",本科,长宁区,1-3年
数据挖掘专家-虹桥p7-8,威斯科技,30k-60k,2019-12-03 10:51:57,473950,威斯科技（苏州）有限公司,[],未融资,"['信息安全', '大数据', '数据挖掘', '算法', '搜索']","['数据挖掘', '算法', '搜索']",本科,闵行区,5-10年
上海-算法工程师/专家-数据挖掘/推荐算法/广告营销/运筹优化/风控算法,拉勾猎头,25k-50k,2019-11-27 11:28:19,484985,拉勾猎头,"['一手内推信息', '猎头专业服务', '名企保面试', '精准高效对接']",D轮及以上,"['本地生活', '人工智能']",['人工智能'],本科,闵行区,3-5年
算法工程师,AdMaster,20k-40k,2019-11-26 15:06:37,107408,精硕科技（北京）股份有限公司,[],不需要融资,"['人工智能', '机器学习', 'NLP']","['人工智能', '机器学习', 'NLP']",硕士,普陀区,不限
高级/资深数据挖掘工程师,字节跳动,30k-60k,2019-11-25 16:44:29,62,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",C轮,['数据挖掘'],['数据挖掘'],本科,闵行区,3-5年
算法工程师,北京推文,15k-30k,2019-11-29 13:50:02,472714,北京推文信息科技有限公司,[],A轮,"['算法', '深度学习', '人工智能', 'NLP']","['算法', '深度学习', '人工智能', 'NLP']",硕士,浦东新区,1-3年
实习数据挖掘工程师（可转正）,字节跳动,4k-8k,2019-11-25 16:44:28,62,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",C轮,['数据挖掘'],['数据挖掘'],本科,闵行区,不限
搜索算法工程师,趣头条,25k-50k,2019-12-02 12:03:14,202104,上海基分文化传播有限公司,"['专项奖金', '带薪年假', '弹性工作', '管理规范']",上市公司,"['算法', '搜索']","['算法', '搜索']",本科,浦东新区,3-5年
（高级）用户数据挖掘工程师,字节跳动,30k-60k,2019-11-25 16:44:28,62,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",C轮,['算法'],[],本科,闵行区,3-5年
资深算法工程师,维信金科,20k-40k,2019-11-26 16:28:39,27155,上海维信荟智金融科技有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",上市公司,"['金融', '机器学习', '建模', '数据挖掘', '算法']","['机器学习', '建模', '数据挖掘', '算法']",本科,虹口区,3-5年
算法专家/高级工程师,众安保险,28k-55k,2019-11-20 14:09:07,29824,众安在线财产保险股份有限公司,"['定期体检', '每天下午茶', '六险一金', '年度体检']",上市公司,"['机器学习', '深度学习', '数据挖掘', '算法']","['机器学习', '深度学习', '数据挖掘', '算法']",本科,黄浦区,3-5年
positionName,companyShortName,salary,createTime,companyId,companyFullName,companyLabelList,financeStage,positionLables,skillLables,education,district,workYear
数据挖掘工程师,千寻位置,20k-40k,2019-12-05 15:25:56,99397,千寻位置网络有限公司,"['节日礼物', '股票期权', '带薪年假', '绩效奖金']",不需要融资,"['数据挖掘', 'Hadoop', 'Spark']","['数据挖掘', 'Hadoop', 'Spark']",硕士,杨浦区,5-10年
数据挖掘算法专家,饿了么,35k-70k,2019-12-05 11:41:29,51480,拉扎斯网络科技（上海）有限公司,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",D轮及以上,"['本地生活', '大数据', '算法', '数据挖掘']","['算法', '数据挖掘']",硕士,普陀区,3-5年
资深自然语言处理（NLP）算法工程师,方付通,30k-60k,2019-11-15 16:21:54,66311,上海方付通商务服务有限公司,"['技能培训', '节日礼物', '岗位晋升', '五险一金']",不需要融资,"['人工智能', 'NLP']","['人工智能', 'NLP']",本科,浦东新区,3-5年
数据挖掘工程师,江苏云正数据科技有限公司,15k-25k,2019-12-06 17:15:22,462857,江苏云正数据科技有限公司,"['弹性工作', '领导好', '扁平管理', '技能培训']",不需要融资,"['数据挖掘', 'Hive', 'Spark', 'ETL']","['数据挖掘', 'Hive', 'Spark', 'ETL']",本科,浦东新区,1-3年
数据挖掘科学家,领星生物科技（上海）有限公司,15k-25k,2019-12-06 15:23:14,183934,领星生物科技（上海）有限公司,[],未融资,"['医疗健康', '大数据', '数据分析', '算法', '数据挖掘', 'NLP']","['数据分析', '算法', '数据挖掘', 'NLP']",硕士,浦东新区,3-5年
算法工程师,乐配信息科技,14k-20k,2019-11-18 09:52:05,254158,上海乐配信息科技有限公司,[],不需要融资,"['人工智能', '建模', '算法']","['人工智能', '建模', '算法']",硕士,杨浦区,3-5年
搜索算法工程师,达观数据,18k-30k,2019-12-05 09:45:51,97882,达而观信息科技（上海）有限公司,"['AI人工智能', 'NLP', '技术领先', '市场口碑佳']",B轮,"['搜索', '算法']","['搜索', '算法']",硕士,浦东新区,1-3年
资深算法工程师,天壤智能,20k-40k,2019-12-02 14:03:07,240153,上海天壤智能科技有限公司,"['年底双薪', '带薪年假', '午餐补助', '定期体检']",A轮,['后端'],['后端'],本科,徐汇区,3-5年
数据挖掘工程师,趋曼信息,12k-22k,2019-12-04 10:01:04,143981,趋曼信息技术（上海）有限公司,[],不需要融资,"['Hadoop', '数据挖掘']","['Hadoop', '数据挖掘']",本科,徐汇区,3-5年
机器学习算法工程师,小红书,20k-40k,2019-11-20 14:31:04,6542,行吟信息科技（上海）有限公司,"['年度旅游', '节日礼物', '专项奖金', '带薪年假']",D轮及以上,"['移动互联网', '电商']",[],本科,黄浦区,1-3年
资深算法工程师 - 消息营销方向,拼多多,40k-80k,2019-11-20 17:12:44,198915,拼多多,[],C轮,"['电商', '大数据', 'Spark', '数据挖掘', 'Scala', 'Hadoop']","['Spark', '数据挖掘', 'Scala', 'Hadoop']",硕士,长宁区,3-5年
资深算法工程师 - 消息营销方向,拼多多,40k-80k,2019-11-20 17:12:44,198915,拼多多,[],C轮,"['电商', '大数据', '推荐算法', '机器学习', 'Hadoop', 'Python']","['推荐算法', '机器学习', 'Hadoop', 'Python']",硕士,长宁区,3-5年
资深算法工程师 - 消息营销方向,拼多多,40k-80k,2019-11-20 17:12:44,198915,拼多多,[],C轮,"['电商', '大数据', '机器学习', '深度学习', '推荐', '建模']","['机器学习', '深度学习', '推荐', '建模']",硕士,长宁区,3-5年
机器学习算法工程师,深圳市博海基金管理有限公司,30k-40k,2019-11-21 15:36:03,427697,深圳市博海基金管理有限公司,[],不需要融资,"['机器学习', '算法']","['机器学习', '算法']",硕士,徐汇区,1-3年
2612DC-大数据算法工程师,平安租赁,6k-9k,2019-11-27 00:00:16,140240,平安国际融资租赁有限公司,[],不需要融资,['其他'],[],本科,浦东新区,1-3年
positionName,companyShortName,salary,createTime,companyId,companyFullName,companyLabelList,financeStage,positionLables,skillLables,education,district,workYear
算法工程师/专家,净莘环保,30k-60k,2019-11-27 13:41:20,85640571,净莘（武汉）环保科技有限责任公司,[],B轮,['推荐'],['推荐'],本科,浦东新区,不限
数据挖掘专家,药明康德,20k-40k,2019-11-26 08:08:59,62474,上海药明康德新药开发有限公司,"['绩效奖金', '股票期权', '通讯津贴', '定期体检']",不需要融资,['数据挖掘'],['数据挖掘'],硕士,浦东新区,3-5年
计算机视觉算法工程师,平安租赁,20k-30k,2019-11-27 00:00:17,140240,平安国际融资租赁有限公司,[],不需要融资,"['图像处理', '人工智能', '机器学习']","['图像处理', '人工智能', '机器学习']",硕士,浦东新区,应届毕业生
数据挖掘专家/Leader,趣头条,40k-60k,2019-12-09 10:37:04,202104,上海基分文化传播有限公司,"['专项奖金', '带薪年假', '弹性工作', '管理规范']",上市公司,"['数据挖掘', '算法']","['数据挖掘', '算法']",本科,浦东新区,5-10年
数据分析开发工程师（数据挖掘/分析方向）,途虎养车网,25k-40k,2019-12-09 13:05:59,36009,上海阑途信息技术有限公司,"['技能培训', '节日礼物', '岗位晋升', '领导好']",D轮及以上,"['数据挖掘', '数据分析']","['数据挖掘', '数据分析']",本科,闵行区,3-5年
推荐算法工程师,拼多多,25k-50k,2019-12-04 10:09:37,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['电商', '算法', '数据挖掘']","['算法', '数据挖掘']",本科,长宁区,1-3年
高级算法架构工程师,拼多多,25k-50k,2019-12-04 10:09:36,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['算法', '架构师']","['算法', '架构师']",不限,长宁区,3-5年
数据算法工程师（风控方向）,拼多多,25k-40k,2019-12-04 10:09:39,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['算法', '数据挖掘', '数据分析']","['算法', '数据挖掘', '数据分析']",本科,长宁区,3-5年
资深算法工程师-推荐方向,拼多多,30k-60k,2019-12-04 10:09:30,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,['电商'],[],本科,长宁区,3-5年
算法工程师-用户画像方向,拼多多,25k-50k,2019-12-04 10:09:28,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['电商', '社交', '算法', '机器学习', '数据挖掘']","['算法', '机器学习', '数据挖掘']",本科,长宁区,1-3年
算法工程师-用户增长方向,拼多多,25k-50k,2019-12-04 10:09:31,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['机器学习', '深度学习', 'NLP', '算法']","['机器学习', '深度学习', 'NLP', '算法']",本科,长宁区,3-5年
NLP算法工程师-智能客服方向,拼多多,25k-50k,2019-12-04 10:09:38,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['人工智能', '机器学习', 'NLP']","['人工智能', '机器学习', 'NLP']",本科,长宁区,3-5年
资深算法工程师&nbsp;-&nbsp;消息营销平台方向,拼多多,30k-60k,2019-12-04 10:09:33,107784,上海寻梦信息技术有限公司,"['股票期权', '专项奖金', '弹性工作', '扁平管理']",上市公司,"['电商', '机器学习', '推荐', '算法']","['机器学习', '推荐', '算法']",本科,长宁区,3-5年
搜索算法工程师,趣头条,25k-50k,2019-12-02 12:03:14,202104,上海基分文化传播有限公司,"['专项奖金', '带薪年假', '弹性工作', '管理规范']",上市公司,"['算法', '搜索']","['算法', '搜索']",本科,浦东新区,3-5年
（高级）用户数据挖掘工程师,字节跳动,30k-60k,2019-11-25 16:44:28,62,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",C轮,['算法'],[],本科,闵行区,3-5年
